HSTNUMSYS,HSTNUM,HSTNAME,AGS,KOMMUNE,ORTSTEIL,WGS84_RW_X_1000000,WGS84_HW_X_1000000,GLOBAL_ID
AVV,1445,"Aachen, Seffenter Weg",05334002,Aachen,Aachen,6064625,50781917,de:05334:1445
AVV,1447,"Aachen, Otto-Blumenthal-Straße",05334002,Aachen,Aachen,6050685,50780486,de:05334:1447
AVV,1448,"Aachen, Worringer Weg",05334002,Aachen,Aachen,6047830,50775902,de:05334:1448
AVV,1449,"Aachen, Wendlingweg",05334002,Aachen,Aachen,6050540,50777286,de:05334:1449
AVV,1451,"Aachen, ASEAG",05334002,Aachen,Aachen,6131020,50785160,de:05334:1451
AVV,1453,"Aachen, Hüls Elleter Feld",05334002,Aachen,Aachen,6138111,50789979,de:05334:1453
AVV,1455,"Aachen, Hüls",05334002,Aachen,Aachen,6134553,50785704,de:05334:1455
AVV,1457,"Aachen, Hüls Friedhof",05334002,Aachen,Aachen,6139079,50786445,de:05334:1457
AVV,1459,"Aachen, Hüls Gewerbegebiet",05334002,Aachen,Aachen,6135207,50781317,de:05334:1459
AVV,1461,"Aachen, Hüls Schulzentrum",05334002,Aachen,Aachen,6123930,50790355,de:05334:1461
AVV,1463,"Aachen, Schönebergstraße",05334002,Aachen,Aachen,6140703,50789167,de:05334:1463
AVV,1465,"Aachen, Wilmersdorfer Straße",05334002,Aachen,Aachen,6137604,50786402,de:05334:1465
AVV,1466,"Aachen, Hüls Wilmersdorfer Straße (Fernbus)",05334002,Aachen,Aachen,6137758,50785952,de:05334:1466
AVV,1467,"Aachen, Kornelimünster Auf der Gallich",05334002,Aachen,Kornelimünster,6170331,50731695,de:05334:1467
AVV,1469,"Aachen, Kornelimünster",05334002,Aachen,Kornelimünster,6183915,50728114,de:05334:1469
AVV,1471,"Aachen, Kornelimünster Schulberg",05334002,Aachen,Kornelimünster,6177983,50728878,de:05334:1471
AVV,1473,"Aachen, Kornelimünster Meischenfeld",05334002,Aachen,Kornelimünster,6173329,50726405,de:05334:1473
AVV,1475,"Aachen, Kornelimünster Napoleonsberg (Eifelsteig)",05334002,Aachen,Kornelimünster,6179348,50730045,de:05334:1475
AVV,1476,"Aachen, Kornelimünster Steinkaulplatz",05334002,Aachen,Kornelimünster,6178650,50729228,de:05334:1476
AVV,1477,"Aachen, Kornelimünster Steinkaulweid",05334002,Aachen,Kornelimünster,6173387,50730737,de:05334:1477
AVV,1479,"Aachen, Kornelimünster Venwegener Straße",05334002,Aachen,Kornelimünster,6188287,50727145,de:05334:1479
AVV,1481,"Aachen, Danziger Straße",05334002,Aachen,Aachen,6143094,50754951,de:05334:1481
AVV,1482,"Aachen, Sittarder Straße",05334002,Aachen,Aachen,6139570,50756303,de:05334:1482
AVV,1485,"Aachen, Glatzer Straße",05334002,Aachen,Aachen,6138947,50751648,de:05334:1485
AVV,1487,"Aachen, Gut Grauenhof",05334002,Aachen,Aachen,6138242,50748170,de:05334:1487
AVV,1489,"Aachen, Königsberger Straße (Polizeipräsidium)",05334002,Aachen,Aachen,6146786,50757274,de:05334:1489
AVV,1491,"Aachen, Tilsiter Straße",05334002,Aachen,Aachen,6141600,50757461,de:05334:1491
AVV,1493,"Aachen, Trierer Platz",05334002,Aachen,Aachen,6139200,50760637,de:05334:1493
AVV,1495,"Aachen, Laurensberg Abzweigung Orsbach",05334002,Aachen,Laurensberg,6048693,50800712,de:05334:1495
AVV,1497,"Aachen, Laurensberg Adele-Weidtman-Straße",05334002,Aachen,Laurensberg,6066889,50798977,de:05334:1497
AVV,1498,"Aachen, Schloss-Rahe-Straße",05334002,Aachen,Laurensberg,6072296,50800385,de:05334:1498
AVV,1499,"Aachen, Laurensberg Schulzentrum",05334002,Aachen,Laurensberg,6047647,50804425,de:05334:1499
AVV,1500,"Aachen, Laurensberg Schulzentrum (Parkplatz)",05334002,Aachen,Laurensberg,6049548,50804856,de:05334:1500
AVV,1501,"Aachen, Laurensberg",05334002,Aachen,Laurensberg,6063411,50796813,de:05334:1501
AVV,1503,"Aachen, Laurensberg Haus Linde",05334002,Aachen,Laurensberg,6060769,50804185,de:05334:1503
AVV,1505,"Aachen, Laurensberg Kirche",05334002,Aachen,Laurensberg,6051403,50801403,de:05334:1505
AVV,1507,"Aachen, Laurensberg Rathaus",05334002,Aachen,Laurensberg,6060136,50797902,de:05334:1507
AVV,1509,"Aachen, Laurensberg Laurentiusstraße",05334002,Aachen,Laurensberg,6053561,50802679,de:05334:1509
AVV,1511,"Aachen, Laurensberg Pannhauser Straße",05334002,Aachen,Laurensberg,6054280,50799038,de:05334:1511
AVV,1513,"Aachen, Laurensberg Rahe",05334002,Aachen,Laurensberg,6067772,50801071,de:05334:1513
AVV,1514,"Aachen, Laurensberg Schlossweiherstraße",05334002,Aachen,Laurensberg,6068296,50800406,de:05334:1514
AVV,1515,"Aachen, Laurensberg Rahe Im Ring",05334002,Aachen,Laurensberg,6067123,50803193,de:05334:1515
AVV,1516,"Aachen, Laurensberg Am Beulardstein",05334002,Aachen,Laurensberg,6067295,50804577,de:05334:1516
AVV,1517,"Aachen, Laurensberg Rosenhügel",05334002,Aachen,Laurensberg,6061714,50800571,de:05334:1517
AVV,1519,"Aachen, Laurensberg Teichwinkel",05334002,Aachen,Laurensberg,6063168,50795447,de:05334:1519
AVV,1521,"Aachen, Laurensberg Tittardshang",05334002,Aachen,Laurensberg,6065376,50802017,de:05334:1521
AVV,1523,"Aachen, Laurensberg Viadukt",05334002,Aachen,Laurensberg,6056345,50794650,de:05334:1523
AVV,1524,"Aachen, Laurensberg Seffent",05334002,Aachen,Laurensberg,6040087,50789137,de:05334:1524
AVV,1525,"Aachen, Laurensberg Wildbach",05334002,Aachen,Laurensberg,6066343,50793404,de:05334:1525
AVV,1527,"Aachen, Kreuzerdriesch",05334002,Aachen,Aachen,6125121,50742611,de:05334:1527
AVV,1529,"Aachen, Lintert",05334002,Aachen,Aachen,6126166,50746565,de:05334:1529
AVV,1531,"Aachen, Lintert Friedhof",05334002,Aachen,Aachen,6125276,50747465,de:05334:1531
AVV,1533,"Aachen, Lintert Schießstand",05334002,Aachen,Aachen,6129295,50751093,de:05334:1533
AVV,1534,"Aachen, Walheim Eisenhütte (Hospiz am Iterbach)",05334002,Aachen,Walheim,6154208,50700147,de:05334:1534
AVV,1535,"Aachen, Oberforstbach Auf dem Bahnes",05334002,Aachen,Oberforstbach,6144256,50713446,de:05334:1535
AVV,1537,"Aachen, Oberforstbach Kohlshof",05334002,Aachen,Oberforstbach,6127227,50720082,de:05334:1537
AVV,1539,"Aachen, Schleckheim Kroitzheider Weg",05334002,Aachen,Schleckheim,6149067,50721413,de:05334:1539
AVV,1541,"Aachen, Oberforstbach Laschet",05334002,Aachen,Oberforstbach,6131916,50715780,de:05334:1541
AVV,1543,"Aachen, Lichtenbusch",05334002,Aachen,Lichtenbusch,6123342,50712849,de:05334:1543
AVV,1544,"Aachen, Rasthaus Lichtenbusch",05334002,Aachen,Lichtenbusch,6122363,50717444,de:05334:1544
AVV,1545,"Aachen, Lichtenbusch Erlenpütz",05334002,Aachen,Lichtenbusch,6129875,50714937,de:05334:1545
AVV,1546,"Aachen, Lichtenbusch Kesselstraße",05334002,Aachen,Lichtenbusch,6131878,50712256,de:05334:1546
AVV,1547,"Aachen, Lichtenbusch Kirche",05334002,Aachen,Lichtenbusch,6124289,50711958,de:05334:1547
AVV,1548,"Aachen, Lichtenbuscher Weg",05334002,Aachen,Lichtenbusch,6126354,50711210,de:05334:1548
AVV,1549,"Aachen, Lichtenbusch Broich (Zollamt)",05334002,Aachen,Lichtenbusch,6121990,50715332,de:05334:1549
AVV,1551,"Aachen, Schleckheim Nerscheider Weg",05334002,Aachen,Schleckheim,6149904,50717466,de:05334:1551
AVV,1553,"Aachen, Nütheim",05334002,Aachen,Nütheim,6165689,50716770,de:05334:1553
AVV,1554,"Aachen, Nütheim Hundskaulweg",05334002,Aachen,Nütheim,6164837,50716025,de:05334:1554
AVV,1555,"Aachen, Oberforstbach Gewerbegebiet",05334002,Aachen,Lichtenbusch,6137594,50710829,de:05334:1555
AVV,1557,"Aachen, Oberforstbach",05334002,Aachen,Schleckheim,6145975,50724339,de:05334:1557
AVV,1559,"Aachen, Oberforstbach Schule",05334002,Aachen,Oberforstbach,6141705,50721863,de:05334:1559
AVV,1560,"Aachen, Oberforstbach Kiefernweg",05334002,Aachen,Oberforstbach,6141167,50717441,de:05334:1560
AVV,1561,"Aachen, Oberforstbach Pascalstraße",05334002,Aachen,Oberforstbach,6141393,50712478,de:05334:1561
AVV,1563,"Aachen, Schleckheim Aachener Straße",05334002,Aachen,Schleckheim,6157970,50720341,de:05334:1563
AVV,1565,"Aachen, Schleckheim Kapelle",05334002,Aachen,Schleckheim,6154359,50720327,de:05334:1565
AVV,1567,"Aachen, Schleckheim SCHUMAG",05334002,Aachen,Schleckheim,6154440,50719060,de:05334:1567
AVV,1569,"Aachen, Oberforstbach Tannenallee",05334002,Aachen,Oberforstbach,6137771,50718254,de:05334:1569
AVV,1571,"Aachen, Laurensberg Gut Orth",05334002,Aachen,Laurensberg,6018493,50800433,de:05334:1571
AVV,1573,"Aachen, Orsbach Lemiers",05334002,Aachen,Orsbach,5998096,50787176,de:05334:1573
AVV,1574,"Aachen, Senserbachweg",05334002,Aachen,Aachen,6015351,50779453,de:05334:1574
AVV,1575,"Aachen, Orsbach Lemiers Weiher",05334002,Aachen,Orsbach,5996281,50789513,de:05334:1575
AVV,1576,"Aachen, Gaßmühle",05334002,Aachen,Aachen,6008177,50781647,de:05334:1576
AVV,1577,"Aachen, Orsbach Düserhofstraße",05334002,Aachen,Orsbach,5998394,50796102,de:05334:1577
AVV,1578,"Aachen, Gut Nonnenhof",05334002,Aachen,Orsbach,6001741,50796102,de:05334:1578
AVV,1579,"Aachen, Orsbach Schule",05334002,Aachen,Orsbach,5995798,50797091,de:05334:1579
AVV,1580,"Aachen, Ochsenstock",05334002,Aachen,Orsbach,6007131,50798655,de:05334:1580
AVV,1581,"Aachen, Pumpstation",05334002,Aachen,Aachen,6043948,50733726,de:05334:1581
AVV,1583,"Aachen, Entenpfuhler Weg",05334002,Aachen,Aachen,6048174,50738165,de:05334:1583
AVV,1584,"Aachen, Montzener Straße",05334002,Aachen,Aachen,6042451,50737934,de:05334:1584
AVV,1585,"Aachen, Preuswald",05334002,Aachen,Aachen,6043217,50739327,de:05334:1585
AVV,1587,"Aachen, Reimser Straße",05334002,Aachen,Aachen,6046489,50738705,de:05334:1587
AVV,1589,"Aachen, Unterer Backertsweg (Maria im Tann)",05334002,Aachen,Aachen,6051717,50739836,de:05334:1589
AVV,1590,"Aachen, Walhorner Straße",05334002,Aachen,Aachen,6045994,50740171,de:05334:1590
AVV,1591,"Aachen, Richterich Berensberger Straße",05334002,Aachen,Richterich,6060619,50808761,de:05334:1591
AVV,1593,"Aachen, Richterich Dellstraße",05334002,Aachen,Richterich,6060163,50818119,de:05334:1593
AVV,1595,"Aachen, Richterich Gierstraße",05334002,Aachen,Richterich,6054670,50817277,de:05334:1595
AVV,1597,"Aachen, Richterich Hander Weg",05334002,Aachen,Richterich,6059815,50812878,de:05334:1597
AVV,1598,"Aachen, Richterich Hasenwaldstraße",05334002,Aachen,Richterich,6069842,50809933,de:05334:1598
AVV,1599,"Aachen, Richterich Landgraben",05334002,Aachen,Richterich,6068874,50807624,de:05334:1599
AVV,1601,"Aachen, Richterich Lütterbüschgen",05334002,Aachen,Richterich,6048626,50818466,de:05334:1601
AVV,1603,"Aachen, Richterich Pfalzgrafenstraße",05334002,Aachen,Richterich,6051790,50817746,de:05334:1603
AVV,1605,"Aachen, Richterich Kirche",05334002,Aachen,Richterich,6058499,50815153,de:05334:1605
AVV,1606,"Aachen, Richterich Hubertuskapelle",05334002,Aachen,Richterich,6055480,50815236,de:05334:1606
AVV,1607,"Aachen, Richterich Parkstraße",05334002,Aachen,Richterich,6064562,50808525,de:05334:1607
AVV,1608,"Aachen, Richterich Sportplatz Rhenania",05334002,Aachen,Richterich,6052517,50814755,de:05334:1608
AVV,1609,"Aachen, Richterich Rathaus",05334002,Aachen,Richterich,6060593,50811179,de:05334:1609
AVV,1610,"Aachen, Richterich Grünenthal",05334002,Aachen,Richterich,6051144,50811722,de:05334:1610
AVV,1611,"Aachen, Richterich Roder Weg",05334002,Aachen,Richterich,6065398,50817388,de:05334:1611
AVV,1612,"Aachen, Richterich Zum alten Friedrich",05334002,Aachen,Richterich,6049543,50810855,de:05334:1612
AVV,1613,"Aachen, Richterich Schloss-Schönau-Straße",05334002,Aachen,Richterich,6062342,50813560,de:05334:1613
AVV,1614,"Aachen, Grünenthal Karl-Friedrich-Straße",05334002,Aachen,Richterich,6047871,50809946,de:05334:1614
AVV,1615,"Aachen, Richterich Schönauer Friede",05334002,Aachen,Richterich,6066020,50816057,de:05334:1615
AVV,1617,"Aachen, Richterich Schönauer Hang",05334002,Aachen,Richterich,6068227,50811840,de:05334:1617
AVV,1619,"Aachen, Richterich Siebweg",05334002,Aachen,Richterich,6073414,50807684,de:05334:1619
AVV,1621,"Aachen, Richterich Siedlung Schönau",05334002,Aachen,Richterich,6068737,50810824,de:05334:1621
AVV,1623,"Aachen, Richterich Vetschauer Weg",05334002,Aachen,Richterich,6057239,50817671,de:05334:1623
AVV,1625,"Aachen, Goethestraße (Hangeweiher)",05334002,Aachen,Aachen,6073710,50761785,de:05334:1625
AVV,1627,"Aachen, Brüsseler Ring",05334002,Aachen,Aachen,6070551,50753885,de:05334:1627
AVV,1629,"Aachen, Colynshof (Jugendherberge)",05334002,Aachen,Aachen,6073468,50752400,de:05334:1629
AVV,1633,"Aachen, Im Brockenfeld",05334002,Aachen,Aachen,6078862,50757826,de:05334:1633
AVV,1635,"Aachen, Maria-Theresia-Allee",05334002,Aachen,Aachen,6076690,50755724,de:05334:1635
AVV,1637,"Aachen, Ronheide (Jugendherberge)",05334002,Aachen,Aachen,6072006,50750747,de:05334:1637
AVV,1639,"Aachen, Ronheider Berg",05334002,Aachen,Aachen,6068532,50748861,de:05334:1639
AVV,1640,"Aachen, Pius-Gymnasium",05334002,Aachen,Aachen,6085857,50754423,de:05334:1640
AVV,1641,"Aachen, Yorckstraße",05334002,Aachen,Aachen,6073475,50756742,de:05334:1641
AVV,1643,"Aachen, Eisenbahnweg",05334002,Aachen,Aachen,6125371,50772608,de:05334:1643
AVV,1645,"Aachen, Bahnhof Rothe Erde (Bus)",05334002,Aachen,Aachen,6117611,50770171,de:05334:1645
AVV,1646,"Aachen, Rothe Erde Bf",05334002,Aachen,Aachen,6115483,50769715,de:05334:1646
AVV,1647,"Aachen, Am Rott",05334002,Aachen,Aachen,6124665,50778911,de:05334:1647
AVV,1649,"Aachen, Eilendorf Apolloniaweg",05334002,Aachen,Eilendorf,6168450,50779520,de:05334:1649
AVV,1651,"Aachen, Barbarakirche",05334002,Aachen,Aachen,6136158,50776983,de:05334:1651
AVV,1653,"Aachen, Dresdener Straße",05334002,Aachen,Aachen,6122330,50780450,de:05334:1653
AVV,1655,"Aachen, Elsassstraße",05334002,Aachen,Aachen,6113122,50772135,de:05334:1655
AVV,1657,"Aachen, Fringsgraben",05334002,Aachen,Aachen,6139815,50776718,de:05334:1657
AVV,1659,"Aachen, Geschwister-Scholl-Gymnasium",05334002,Aachen,Aachen,6119979,50776201,de:05334:1659
AVV,1661,"Aachen, Hohenzollernplatz",05334002,Aachen,Aachen,6112125,50776208,de:05334:1661
AVV,1663,"Aachen, Kennedypark",05334002,Aachen,Aachen,6116245,50773741,de:05334:1663
AVV,1665,"Aachen, Mataréstraße",05334002,Aachen,Aachen,6120193,50771202,de:05334:1665
AVV,1667,"Aachen, Philips",05334002,Aachen,Aachen,6130196,50774158,de:05334:1667
AVV,1669,"Aachen, Pongs",05334002,Aachen,Aachen,6128802,50772587,de:05334:1669
AVV,1671,"Aachen, Rottstraße",05334002,Aachen,Aachen,6127965,50777424,de:05334:1671
AVV,1673,"Aachen, Continental",05334002,Aachen,Aachen,6131223,50776629,de:05334:1673
AVV,1675,"Aachen, Schmithof Ardennenstraße",05334002,Aachen,Schmithof,6164014,50695135,de:05334:1675
AVV,1677,"Aachen, Sief Magelspfad",05334002,Aachen,Sief,6147229,50686330,de:05334:1677
AVV,1679,"Aachen, Sief Pfeiferweg",05334002,Aachen,Sief,6150202,50691342,de:05334:1679
AVV,1681,"Aachen, Schmithof Kirche",05334002,Aachen,Schmithof,6161941,50693430,de:05334:1681
AVV,1683,"Aachen, Schmithof Schule",05334002,Aachen,Schmithof,6168165,50688594,de:05334:1683
AVV,1685,"Aachen, Schmithof Schmithofer Straße",05334002,Aachen,Schmithof,6159203,50691402,de:05334:1685
AVV,1687,"Aachen, Sief Radermacher",05334002,Aachen,Sief,6155964,50691856,de:05334:1687
AVV,1689,"Aachen, Sief Schule",05334002,Aachen,Sief,6146901,50694681,de:05334:1689
AVV,1691,"Aachen, Sief Wilbank",05334002,Aachen,Sief,6146654,50687985,de:05334:1691
AVV,1693,"Aachen, Schmithof Vennbahn",05334002,Aachen,Schmithof,6164253,50690793,de:05334:1693
AVV,1695,"Aachen, Eulersweg",05334002,Aachen,Aachen,6098592,50799188,de:05334:1695
AVV,1697,"Aachen, Purweider Weg",05334002,Aachen,Aachen,6085683,50790623,de:05334:1697
AVV,1699,"Aachen, Sonnenweg",05334002,Aachen,Aachen,6095717,50801177,de:05334:1699
AVV,1701,"Aachen, Soers",05334002,Aachen,Aachen,6083653,50797915,de:05334:1701
AVV,1703,"Aachen, Soers Kloster",05334002,Aachen,Aachen,6084210,50792125,de:05334:1703
AVV,1705,"Aachen, Soers Schule",05334002,Aachen,Aachen,6081503,50801269,de:05334:1705
AVV,1707,"Aachen, Soerser Au",05334002,Aachen,Aachen,6089239,50789083,de:05334:1707
AVV,1709,"Aachen, Soerser Winkel",05334002,Aachen,Aachen,6089984,50792795,de:05334:1709
AVV,1711,"Aachen, Diepenbenden",05334002,Aachen,Aachen,6087839,50746151,de:05334:1711
AVV,1713,"Aachen, Giselastraße",05334002,Aachen,Aachen,6087615,50755042,de:05334:1713
AVV,1715,"Aachen, Goldbachstraße",05334002,Aachen,Aachen,6085812,50752940,de:05334:1715
AVV,1719,"Aachen, Jahnplatz",05334002,Aachen,Aachen,6086841,50750170,de:05334:1719
AVV,1721,"Aachen, Ronheider Weg",05334002,Aachen,Aachen,6084814,50757570,de:05334:1721
AVV,1723,"Aachen, St. Vither Straße",05334002,Aachen,Aachen,6090346,50752882,de:05334:1723
AVV,1725,"Aachen, Zweiweiherweg",05334002,Aachen,Aachen,6086545,50743204,de:05334:1725
AVV,1727,"Aachen, Vaalserquartier Keltenstraße",05334002,Aachen,Vaalserquartier,6028020,50768969,de:05334:1727
AVV,1729,"Aachen, Kullen",05334002,Aachen,Aachen,6035338,50773525,de:05334:1729
AVV,1733,"Aachen, Vaalserquartier Püngelerstraße",05334002,Aachen,Vaalserquartier,6024817,50769015,de:05334:1733
AVV,1735,"Aachen, Reutershag",05334002,Aachen,Aachen,6039645,50769793,de:05334:1735
AVV,1737,"Aachen, Vaalserquartier Schmiedgasse",05334002,Aachen,Vaalserquartier,6034201,50768743,de:05334:1737
AVV,1739,"Aachen, Steinbergweg",05334002,Aachen,Aachen,6038330,50774504,de:05334:1739
AVV,1741,"Aachen, Steppenberg",05334002,Aachen,Aachen,6043344,50769576,de:05334:1741
AVV,1743,"Aachen, Uniklinik",05334002,Aachen,Aachen,6043790,50775607,de:05334:1743
AVV,1745,"Aachen, Vaalserquartier Vaals Grenze",05334002,Aachen,Vaalserquartier,6025725,50770866,de:05334:1745
AVV,1746,"Aachen, Verlautenheide Großheidstraße",05334002,Aachen,Verlautenheide,6163298,50794261,de:05334:1746
AVV,1747,"Aachen, Verlautenheide Gut-Knapp-Straße",05334002,Aachen,Haaren,6153256,50798329,de:05334:1747
AVV,1748,"Aachen, Verlautenheide Im Reichswald",05334002,Aachen,Verlautenheide,6165904,50793260,de:05334:1748
AVV,1749,"Aachen, Verlautenheide Endstraße",05334002,Aachen,Verlautenheide,6155562,50796753,de:05334:1749
AVV,1750,"Aachen, Verlautenheide Kelmesbergweg",05334002,Aachen,Verlautenheide,6163461,50792139,de:05334:1750
AVV,1751,"Aachen, Verlautenheide Quinx",05334002,Aachen,Verlautenheide,6164449,50794898,de:05334:1751
AVV,1752,"Aachen, Verlautenheide Waldstraße",05334002,Aachen,Verlautenheide,6161267,50793590,de:05334:1752
AVV,1753,"Aachen, Vetschau Bocholtzer Straße",05334002,Aachen,Richterich,6042691,50814306,de:05334:1753
AVV,1754,"Aachen, Verlautenheide Schwester-Zita-Weg",05334002,Aachen,Verlautenheide,6157126,50793587,de:05334:1754
AVV,1755,"Aachen, Richterich Vetschau",05334002,Aachen,Richterich,6041799,50816329,de:05334:1755
AVV,1756,"Aachen, Vetschau Bf ZLSM",05334002,Aachen,Richterich,6042301,50812515,de:05334:1756
AVV,1757,"Aachen, Walheim Albert-Einstein-Straße",05334002,Aachen,Walheim,6175525,50704072,de:05334:1757
AVV,1758,"Aachen, Vetschau Niersteiner Höfe",05334002,Aachen,Vetschau,6044234,50810396,de:05334:1758
AVV,1760,"Aachen, Walheim Freizeitgelände",05334002,Aachen,Walheim,6181304,50704881,de:05334:1760
AVV,1761,"Aachen, Friesenrath",05334002,Aachen,Friesenrath,6182226,50698272,de:05334:1761
AVV,1762,"Aachen, Vetschau Schmiede",05334002,Aachen,Vetschau,6040581,50818694,de:05334:1762
AVV,1763,"Aachen, Hahn Kirche",05334002,Aachen,Hahn,6197780,50711371,de:05334:1763
AVV,1765,"Aachen, Hahn Steinbruch",05334002,Aachen,Hahn,6190918,50708920,de:05334:1765
AVV,1767,"Aachen, Walheim Hasbach",05334002,Aachen,Walheim,6169806,50703945,de:05334:1767
AVV,1769,"Aachen, Walheim Hochhausring",05334002,Aachen,Walheim,6178037,50709497,de:05334:1769
AVV,1770,"Aachen, Walheim Kirchberg",05334002,Aachen,Walheim,6177700,50706486,de:05334:1770
AVV,1771,"Aachen, Walheim Mütschenpfuhl",05334002,Aachen,Walheim,6171510,50701668,de:05334:1771
AVV,1773,"Aachen, Walheim Sperberweg",05334002,Aachen,Walheim,6172499,50705047,de:05334:1773
AVV,1775,"Aachen, Walheim",05334002,Aachen,Walheim,6182616,50707306,de:05334:1775
AVV,1777,"Aachen, Walheim Friedhof",05334002,Aachen,Walheim,6176016,50710247,de:05334:1777
AVV,1779,"Aachen, Walheim Prämienstraße",05334002,Aachen,Walheim,6178771,50705136,de:05334:1779
AVV,1781,"Aachen, Walheim Schmittchen",05334002,Aachen,Walheim,6185354,50712425,de:05334:1781
AVV,1783,"Aldenhoven, Alter Bahnhof",05358004,Aldenhoven,Aldenhoven,6275340,50892553,de:05358:1783
AVV,1785,"Aldenhoven, Industriestraße",05358004,Aldenhoven,Aldenhoven,6302894,50900512,de:05358:1785
AVV,1787,"Aldenhoven, Jülicher Straße",05358004,Aldenhoven,Aldenhoven,6292501,50898031,de:05358:1787
AVV,1789,"Aldenhoven, Blumenstraße",05358004,Aldenhoven,Aldenhoven,6279241,50893515,de:05358:1789
AVV,1791,"Aldenhoven, Friedhof",05358004,Aldenhoven,Aldenhoven,6280173,50897306,de:05358:1791
AVV,1793,"Aldenhoven, Kapelle",05358004,Aldenhoven,Aldenhoven,6282586,50894496,de:05358:1793
AVV,1794,"Aldenhoven, Engelsdorf",05358004,Aldenhoven,Engelsdorf,6298978,50915004,de:05358:1794
AVV,1795,"Aldenhoven, Kirche",05358004,Aldenhoven,Aldenhoven,6282381,50895764,de:05358:1795
AVV,1796,"Aldenhoven, Gesamtschule",05358004,Aldenhoven,Aldenhoven,6294387,50897379,de:05358:1796
AVV,1797,"Aldenhoven, Markt",05358004,Aldenhoven,Aldenhoven,6288335,50895443,de:05358:1797
AVV,1799,"Aldenhoven, Niedermerzer Straße",05358004,Aldenhoven,Aldenhoven,6282805,50892958,de:05358:1799
AVV,1801,"Aldenhoven, Patterner Ring",05358004,Aldenhoven,Aldenhoven,6275076,50888707,de:05358:1801
AVV,1802,"Aldenhoven, Niedermerz Marcel-Breuer-Straße",05358004,Aldenhoven,Aldenhoven,6270381,50885275,de:05358:1802
AVV,1803,"Aldenhoven, Dürboslar",05358004,Aldenhoven,Dürboslar,6257383,50904163,de:05358:1803
AVV,1804,"Aldenhoven, Konrad-Adenauer-Straße",05358004,Aldenhoven,Aldenhoven,6273306,50887290,de:05358:1804
AVV,1805,"Aldenhoven, Dürboslar Heerstraße",05358004,Aldenhoven,Dürboslar,6261155,50905036,de:05358:1805
AVV,1809,"Aldenhoven, Abzw. Niedermerz",05358004,Aldenhoven,Niedermerz,6259157,50888249,de:05358:1809
AVV,1811,"Aldenhoven, Gewerbegebiet Ost",05358004,Aldenhoven,Aldenhoven,6309619,50902850,de:05358:1811
